0.0,30.0,45.0,100.0,-20.0,40.0,3.06537,32.5,47.22222,102.36111,-16.66667,43.33333,6.15035,35.0,49.44444,104.72222,-13.37586,46.63226,9.25495,37.5,51.66667,107.08333,-10.1234,49.89963,12.37916,40.0,53.88889,109.44444,-6.90575,53.13791,15.52298,42.5,56.11111,111.80556,-3.71982,56.34926,18.68639,45.0,58.33333,114.16667,-0.56296,59.5356,21.86938,47.5,60.55555,116.52778,2.56716,62.69861,25.07195,50.0,62.77778,118.88889,5.67261,65.83979,28.29407,52.5,65.0,121.25,8.75518,68.96046
3.25,9.75,3.25,-3.25,9.75,-3.25,3.23478,9.75,3.25,-3.25,9.75,-3.25,3.18872,9.75,3.25,-3.25,9.75,-3.25,3.11121,9.75,3.25,-3.25,9.75,-3.25,3.00165,9.75,3.25,-3.25,9.75,-3.25,2.8594,9.75,3.25,-3.25,9.75,-3.25,2.68382,9.75,3.25,-3.25,9.75,-3.25,2.47425,9.75,3.25,-3.25,9.75,-3.25,2.23001,9.75,3.25,-3.25,9.75,-3.25,1.95041,9.75,3.25,-3.25,9.75,-3.25
15.27778,12.5,11.11111,11.80556,16.66667,16.66667,15.37588,12.5,11.11111,11.80556,16.45406,16.49465,15.47396,12.5,11.11111,11.80556,16.26227,16.33684,15.57203,12.5,11.11111,11.80555,16.08827,16.19139,15.67007,12.5,11.11111,11.80555,15.92962,16.05678,15.76807,12.5,11.11111,11.80555,15.7843,15.9317,15.86602,12.5,11.11111,11.80555,15.65064,15.81504,15.96391,12.5,11.11111,11.80555,15.52722,15.70587,16.06172,12.5,11.11111,11.80555,15.41287,15.60336,16.15946,12.5,11.11111,11.80555,15.30656,15.50681
0.0,0.0,0.0,0.0,0.0,0.0,-0.00993,0.0,0.0,0.0,0.0,0.0,-0.01993,0.0,0.0,0.0,0.0,0.0,-0.02999,0.0,0.0,0.0,0.0,0.0,-0.04012,0.0,0.0,0.0,0.0,0.0,-0.05031,0.0,0.0,0.0,0.0,0.0,-0.06058,0.0,0.0,0.0,0.0,0.0,-0.07091,0.0,0.0,0.0,0.0,0.0,-0.08132,0.0,0.0,0.0,0.0,0.0,-0.0918,0.0,0.0,0.0,0.0,0.0
0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0
